program	rep	depth	noReads	percMutate	targMut	mutLen	refLen	refNs	refSnp	refIndel	conLen		Ns	snp	indel	elpTime	sysTime	UserTime	memKb	percCPU	seed	usedSeed	medakaModel	usedMedaka	usedMajcon		usedIvar	usedRacon	medakaPolish	ivarPolish	minLen	minDepth	fastq	schemeDir	scheme	schemeVer	prefix	conDef	conScaffoldBuilder	conStich
buildCon	10	30	2790	200	114	5700	5700	0	20	0	5615	477.293	0	0.3407   1.63	0.36	1.99	40996	144%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	200	114	5700	5700	0	20	0	1621	31.4621	0.6369	1.2739   23.17	3.34	23.00	408996	113%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	200	114	5700	5700	0	20	0	1620	33.3333	0	0.6386   23.21	3.21	23.21	408108	113%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
artic	10	30	2790	500	285	5700	5700	0	50	0	5700	168.597	0	0   46.92	3.26	46.52	385592	106%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	30	2790	500	285	5700	5700	0	50	0	5620	423.488	0	0.3086   6.17	0.37	1.77	40856	34%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	500	285	5700	5700	0	50	0	5618	423.638	0	0   1.64	0.39	1.91	41016	140%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	500	285	5700	5700	0	50	0	1620	31.4815	0	0.6373   24.34	3.14	24.29	404596	112%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	500	285	5700	5700	0	50	0	1620	33.3333	0	0.6386   23.98	3.30	23.81	407076	113%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
artic	10	30	2790	1000	570	5700	5700	0	0	0	5700	168.597	0	0   232.72	3.45	44.83	386704	20%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	30	2790	1000	570	5700	5700	0	0	0	5622	312.878	0	0.7726   1.32	0.29	1.59	40864	142%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	1000	570	5700	5700	0	0	0	5618	316.305	0	0   1.47	0.36	1.72	41048	141%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	1000	570	5700	5700	0	0	0	1619	33.3539	0.639	1.278   23.36	3.22	23.19	408096	113%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	0	0	1700	1700	0	0	0	ERR	ERR	ERR	ERR   47.59	8.95	94.91	321476	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	0	0	1700	1700	0	0	0	ERR	ERR	ERR	ERR   47.59	8.95	94.91	321476	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	0	0	1700	1700	0	0	0	ERR	ERR	ERR	ERR   47.59	8.95	94.91	321476	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	0	0	1700	1700	0	0	0	ERR	ERR	ERR	ERR   47.59	8.95	94.91	321476	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	0	0	1700	1700	0	0	0	ERR	ERR	ERR	ERR   47.59	8.95	94.91	321476	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	0	0	1700	1700	0	0	0	ERR	ERR	ERR	ERR   47.59	8.95	94.91	321476	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	0	0	1700	1700	0	0	0	1700	87.6471	0	0   0.20	0.01	0.41	8208	214%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	0	0	1700	1700	0	0	0	1700	242.941	0	0   0.09	0.02	0.14	8564	172%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
buildCon	10	30	2790	100	17	1700	1700	0	10	0	1623	31.4233	0	1.2723   23.21	3.01	22.95	404896	111%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	100	17	1700	1700	0	10	0	1622	31.4427	0	0.6365   26.99	3.08	26.76	405640	110%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	100	17	1700	1700	0	10	0	ERR	ERR	ERR	ERR   47.76	8.63	95.62	321636	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	100	17	1700	1700	0	10	0	ERR	ERR	ERR	ERR   47.76	8.63	95.62	321636	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	100	17	1700	1700	0	10	0	ERR	ERR	ERR	ERR   47.76	8.63	95.62	321636	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	100	17	1700	1700	0	10	0	ERR	ERR	ERR	ERR   47.76	8.63	95.62	321636	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	100	17	1700	1700	0	10	0	ERR	ERR	ERR	ERR   47.76	8.63	95.62	321636	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	100	17	1700	1700	0	10	0	ERR	ERR	ERR	ERR   47.76	8.63	95.62	321636	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	100	17	1700	1700	0	10	0	1700	88.2353	0	0   0.19	0.01	0.41	9516	217%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	100	17	1700	1700	0	10	0	1700	242.941	0	0   0.09	0.01	0.15	10432	171%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
Lilo	10	30	2790	200	34	1700	1700	0	20	0	ERR	ERR	ERR	ERR   48.11	8.64	96.56	321512	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	200	34	1700	1700	0	20	0	ERR	ERR	ERR	ERR   48.11	8.64	96.56	321512	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	200	34	1700	1700	0	20	0	ERR	ERR	ERR	ERR   48.11	8.64	96.56	321512	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	200	34	1700	1700	0	20	0	ERR	ERR	ERR	ERR   48.11	8.64	96.56	321512	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	200	34	1700	1700	0	20	0	ERR	ERR	ERR	ERR   48.11	8.64	96.56	321512	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	200	34	1700	1700	0	20	0	ERR	ERR	ERR	ERR   48.11	8.64	96.56	321512	218%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	200	34	1700	1700	0	20	0	1700	88.2353	0	0   0.20	0.02	0.41	6540	211%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	200	34	1700	1700	0	20	0	1700	242.941	0	0   0.09	0.01	0.15	6716	172%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
buildCon	10	30	2790	500	85	1700	1700	0	50	0	   22.29	2.85	22.14	401940	112%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	500	85	1700	1700	0	50	0	   23.99	3.06	23.66	406432	111%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
